"","Time","Date","Flags","pm","pmb","avgpm","avgpmb","datetime"
"13078","19:20:00",2022-05-19,"--------","19.0175","14.9392","15.6727","10.2082",2022-05-19 19:20:00
"13079","19:25:00",2022-05-19,"--------","22.1359","17.3708","15.6727","10.2082",2022-05-19 19:25:00
"13080","19:30:00",2022-05-19,"--------","23.5531","20.0473","15.6727","10.2082",2022-05-19 19:30:00
"13081","19:35:00",2022-05-19,"--------","26.3207","21.7589","15.6727","10.2082",2022-05-19 19:35:00
"13082","19:40:00",2022-05-19,"--------","25.7902","21.7906","15.6727","10.2082",2022-05-19 19:40:00
"13083","19:45:00",2022-05-19,"--------","28.6114","19.0223","15.6727","10.2082",2022-05-19 19:45:00
"13084","19:50:00",2022-05-19,"--------","32.665","19.747","15.6727","10.2082",2022-05-19 19:50:00
"13085","19:55:00",2022-05-19,"--------","34.7816","21.5398","15.6727","10.2082",2022-05-19 19:55:00
"13086","20:00:00",2022-05-19,"--------","32.5232","22.2572","15.6727","10.2082",2022-05-19 20:00:00
"13087","20:05:00",2022-05-19,"--------","32.1785","21.4288","15.6727","10.2082",2022-05-19 20:05:00
"13088","20:10:00",2022-05-19,"--------","35.9138","19.5579","15.6727","10.2082",2022-05-19 20:10:00
"13089","20:15:00",2022-05-19,"--------","35.3211","18.5792","15.6727","10.2082",2022-05-19 20:15:00
"13090","20:20:00",2022-05-19,"--------","33.8839","23.263","15.6727","10.2082",2022-05-19 20:20:00
"13091","20:25:00",2022-05-19,"--------","34.298","26.153","15.6727","10.2082",2022-05-19 20:25:00
"13092","20:30:00",2022-05-19,"--------","34.9581","26.4392","15.6727","10.2082",2022-05-19 20:30:00
"13093","20:35:00",2022-05-19,"--------","35.7393","30.6137","15.6727","10.2082",2022-05-19 20:35:00
"13094","20:40:00",2022-05-19,"--------","35.0563","31.3006","15.6727","10.2082",2022-05-19 20:40:00
"13095","20:45:00",2022-05-19,"--------","34.3877","28.5345","15.6727","10.2082",2022-05-19 20:45:00
"13096","20:50:00",2022-05-19,"--------","35.1598","28.589","15.6727","10.2082",2022-05-19 20:50:00
"13097","20:55:00",2022-05-19,"--------","33.1744","29.713","15.6727","10.2082",2022-05-19 20:55:00
"13098","21:00:00",2022-05-19,"--------","37.1561","32.3071","15.6727","10.2082",2022-05-19 21:00:00
"13099","21:05:00",2022-05-19,"--------","38.1486","34.075","15.6727","10.2082",2022-05-19 21:05:00
"13100","21:10:00",2022-05-19,"--------","37.6496","32.3684","15.6727","10.2082",2022-05-19 21:10:00
"13101","21:15:00",2022-05-19,"--------","38.8412","28.5611","15.6727","10.2082",2022-05-19 21:15:00
"13102","21:20:00",2022-05-19,"--------","34.4744","27.3786","15.6727","10.2082",2022-05-19 21:20:00
"13103","21:25:00",2022-05-19,"--------","28.3844","30.2102","15.6727","10.2082",2022-05-19 21:25:00
"13104","21:30:00",2022-05-19,"--------","29.5753","30.4839","15.6727","10.2082",2022-05-19 21:30:00
"13105","21:35:00",2022-05-19,"--------","31.1833","27.1061","15.6727","10.2082",2022-05-19 21:35:00
"13106","21:40:00",2022-05-19,"--------","32.1417","27.2599","15.6727","10.2082",2022-05-19 21:40:00
"13107","21:45:00",2022-05-19,"--------","34.4243","26.9644","15.6727","10.2082",2022-05-19 21:45:00
"13108","21:50:00",2022-05-19,"--------","35.0841","25.5361","15.6727","10.2082",2022-05-19 21:50:00
"13109","21:55:00",2022-05-19,"--------","36.3953","26.1208","15.6727","10.2082",2022-05-19 21:55:00
"13110","22:00:00",2022-05-19,"--------","37.0725","26.157","15.6727","10.2082",2022-05-19 22:00:00
"13111","22:05:00",2022-05-19,"--------","37.3833","25.542","15.6727","10.2082",2022-05-19 22:05:00
"13112","22:10:00",2022-05-19,"--------","32.4067","25.1199","15.6727","10.2082",2022-05-19 22:10:00
"13113","22:15:00",2022-05-19,"--------","30.8778","23.7717","15.6727","10.2082",2022-05-19 22:15:00
"13114","22:20:00",2022-05-19,"--------","28.529","20.0759","15.6727","10.2082",2022-05-19 22:20:00
"13115","22:25:00",2022-05-19,"--------","24.074","13.8202","15.6727","10.2082",2022-05-19 22:25:00
"13116","22:30:00",2022-05-19,"--------","24.0061","12.1552","15.6727","10.2082",2022-05-19 22:30:00
"13117","22:35:00",2022-05-19,"--------","22.7633","9.90833","15.6727","10.2082",2022-05-19 22:35:00
"13118","22:40:00",2022-05-19,"--------","20.8929","12.4223","15.6727","10.2082",2022-05-19 22:40:00
"13119","22:45:00",2022-05-19,"--------","21.6906","17.6634","15.6727","10.2082",2022-05-19 22:45:00
"13120","22:50:00",2022-05-19,"--------","25.1186","19.5644","15.6727","10.2082",2022-05-19 22:50:00
"13121","22:55:00",2022-05-19,"--------","26.6654","22.6538","15.6727","10.2082",2022-05-19 22:55:00
"13122","23:00:00",2022-05-19,"--------","23.8967","21.468","15.6727","10.2082",2022-05-19 23:00:00
"13123","23:05:00",2022-05-19,"--------","23.3406","24.1569","15.6727","10.2082",2022-05-19 23:05:00
"13124","23:10:00",2022-05-19,"--------","25.5577","18.7188","15.6727","10.2082",2022-05-19 23:10:00
"13125","23:15:00",2022-05-19,"--------","24.9152","16.2998","15.6727","10.2082",2022-05-19 23:15:00
"13126","23:20:00",2022-05-19,"--------","22.1978","16.5174","15.6727","10.2082",2022-05-19 23:20:00
"13127","23:25:00",2022-05-19,"--------","23.8687","15.8385","15.6727","10.2082",2022-05-19 23:25:00
"13128","23:30:00",2022-05-19,"--------","24.9682","13.9506","15.6727","10.2082",2022-05-19 23:30:00
"13129","23:35:00",2022-05-19,"--------","23.8503","13.5826","15.6727","10.2082",2022-05-19 23:35:00
"13130","23:40:00",2022-05-19,"--------","24.4781","13.507","15.6727","10.2082",2022-05-19 23:40:00
"13131","23:45:00",2022-05-19,"--------","22.5058","10.9907","15.6727","10.2082",2022-05-19 23:45:00
"13132","23:50:00",2022-05-19,"--------","20.7591","12.0585","15.6727","10.2082",2022-05-19 23:50:00
"13133","23:55:00",2022-05-19,"--------","19.3289","14.9011","15.6727","10.2082",2022-05-19 23:55:00
"13134","00:00:00",2022-05-20,"--------","19.9393","13.3935","15.6725","10.2045",2022-05-20 00:00:00
"13135","00:05:00",2022-05-20,"--------","18.0907","12.4443","15.631","9.10052",2022-05-20 00:05:00
"13136","00:10:00",2022-05-20,"--------","18.0907","12.4443","15.631","9.10052",2022-05-20 00:10:00
"13137","00:15:00",2022-05-20,"--------","18.0906","12.4443","15.631","9.10052",2022-05-20 00:15:00
"13138","00:20:00",2022-05-20,"--------","16.7191","10.4276","15.631","9.10052",2022-05-20 00:20:00
"13139","00:25:00",2022-05-20,"--------","16.5349","6.4137","15.631","9.10052",2022-05-20 00:25:00
"13140","00:30:00",2022-05-20,"--------","16.3174","3.75492","15.631","9.10052",2022-05-20 00:30:00
"13141","00:35:00",2022-05-20,"--------","16.245","5.4641","15.631","9.10052",2022-05-20 00:35:00
"13142","00:40:00",2022-05-20,"--------","18.8004","8.04828","15.631","9.10052",2022-05-20 00:40:00
"13143","00:45:00",2022-05-20,"--------","21.1252","8.66424","15.631","9.10052",2022-05-20 00:45:00
"13144","00:50:00",2022-05-20,"--------","21.3277","9.95801","15.631","9.10052",2022-05-20 00:50:00
"13145","00:55:00",2022-05-20,"--------","24.3533","11.3754","15.631","9.10052",2022-05-20 00:55:00
"13146","01:00:00",2022-05-20,"--------","22.8583","11.7674","15.631","9.10052",2022-05-20 01:00:00
"13147","01:05:00",2022-05-20,"--------","23.2063","12.5922","15.631","9.10052",2022-05-20 01:05:00
"13148","01:10:00",2022-05-20,"--------","25.4645","11.2658","15.631","9.10052",2022-05-20 01:10:00
"13149","01:15:00",2022-05-20,"--------","25.8929","9.94837","15.631","9.10052",2022-05-20 01:15:00
"13150","01:20:00",2022-05-20,"--------","22.9899","13.2779","15.631","9.10052",2022-05-20 01:20:00
"13151","01:25:00",2022-05-20,"--------","23.2268","12.9324","15.631","9.10052",2022-05-20 01:25:00
"13152","01:30:00",2022-05-20,"--------","24.1964","14.2307","15.631","9.10052",2022-05-20 01:30:00
"13153","01:35:00",2022-05-20,"--------","22.9296","17.4871","15.631","9.10052",2022-05-20 01:35:00
"13154","01:40:00",2022-05-20,"--------","23.127","16.9572","15.631","9.10052",2022-05-20 01:40:00
"13155","01:45:00",2022-05-20,"--------","21.0424","16.3019","15.631","9.10052",2022-05-20 01:45:00
"13156","01:50:00",2022-05-20,"--------","17.6478","14.2797","15.631","9.10052",2022-05-20 01:50:00
"13157","01:55:00",2022-05-20,"--------","19.8206","12.6796","15.631","9.10052",2022-05-20 01:55:00
"13158","02:00:00",2022-05-20,"--------","21.7644","15.1742","15.631","9.10052",2022-05-20 02:00:00
"13159","02:05:00",2022-05-20,"--------","22.5056","13.8957","15.631","9.10052",2022-05-20 02:05:00
"13160","02:10:00",2022-05-20,"--------","21.9484","11.8889","15.631","9.10052",2022-05-20 02:10:00
"13161","02:15:00",2022-05-20,"--------","18.7484","12.8349","15.631","9.10052",2022-05-20 02:15:00
"13162","02:20:00",2022-05-20,"--------","15.8421","9.66957","15.631","9.10052",2022-05-20 02:20:00
"13163","02:25:00",2022-05-20,"--------","15.6424","6.7451","15.631","9.10052",2022-05-20 02:25:00
"13164","02:30:00",2022-05-20,"--------","16.3264","6.37847","15.631","9.10052",2022-05-20 02:30:00
"13165","02:35:00",2022-05-20,"--------","12.2891","6.13257","15.631","9.10052",2022-05-20 02:35:00
"13166","02:40:00",2022-05-20,"--------","11.5651","4.94693","15.631","9.10052",2022-05-20 02:40:00
"13167","02:45:00",2022-05-20,"--------","12.5815","5.60174","15.631","9.10052",2022-05-20 02:45:00
"13168","02:50:00",2022-05-20,"--------","13.9226","7.68924","15.631","9.10052",2022-05-20 02:50:00
"13169","02:55:00",2022-05-20,"--------","13.4244","2.08008","15.631","9.10052",2022-05-20 02:55:00
"13170","03:00:00",2022-05-20,"--------","11.3599","1.7415","15.631","9.10052",2022-05-20 03:00:00
"13171","03:05:00",2022-05-20,"--------","10.2678","3.79841","15.631","9.10052",2022-05-20 03:05:00
"13172","03:10:00",2022-05-20,"--------","10.6576","2.23629","15.631","9.10052",2022-05-20 03:10:00
"13173","03:15:00",2022-05-20,"--------","12.3345","3.77747","15.631","9.10052",2022-05-20 03:15:00
"13174","03:20:00",2022-05-20,"--------","14.6191","9.05082","15.631","9.10052",2022-05-20 03:20:00
"13175","03:25:00",2022-05-20,"--------","16.2173","9.12761","15.631","9.10052",2022-05-20 03:25:00
"13176","03:30:00",2022-05-20,"--------","14.7535","6.45435","15.631","9.10052",2022-05-20 03:30:00
"13177","03:35:00",2022-05-20,"--------","12.8889","7.39021","15.631","9.10052",2022-05-20 03:35:00
"13178","03:40:00",2022-05-20,"--------","11.311","8.40899","15.631","9.10052",2022-05-20 03:40:00
"13179","03:45:00",2022-05-20,"--------","10.7998","4.57038","15.631","9.10052",2022-05-20 03:45:00
"13180","03:50:00",2022-05-20,"--------","9.39065","5.00161","15.631","9.10052",2022-05-20 03:50:00
"13181","03:55:00",2022-05-20,"--------","10.8272","6.68957","15.631","9.10052",2022-05-20 03:55:00
"13182","04:00:00",2022-05-20,"--------","7.81718","5.56477","15.631","9.10052",2022-05-20 04:00:00
"13183","04:05:00",2022-05-20,"--------","5.87287","6.53757","15.631","9.10052",2022-05-20 04:05:00
"13184","04:10:00",2022-05-20,"--------","7.14838","9.03551","15.631","9.10052",2022-05-20 04:10:00
"13185","04:15:00",2022-05-20,"--------","5.66829","8.466","15.631","9.10052",2022-05-20 04:15:00
"13186","04:20:00",2022-05-20,"--------","5.29962","8.51659","15.631","9.10052",2022-05-20 04:20:00
"13187","04:25:00",2022-05-20,"--------","5.49354","6.73649","15.631","9.10052",2022-05-20 04:25:00
"13188","04:30:00",2022-05-20,"--------","4.98871","4.51956","15.631","9.10052",2022-05-20 04:30:00
"13189","04:35:00",2022-05-20,"--------","3.94328","4.46967","15.631","9.10052",2022-05-20 04:35:00
"13190","04:40:00",2022-05-20,"--------","7.29574","1.70561","15.631","9.10052",2022-05-20 04:40:00
"13191","04:45:00",2022-05-20,"--------","5.73582","-0.515964","15.631","9.10052",2022-05-20 04:45:00
"13192","04:50:00",2022-05-20,"--------","3.07618","-3.58556","15.631","9.10052",2022-05-20 04:50:00
"13193","04:55:00",2022-05-20,"--------","4.08843","2.96685","15.631","9.10052",2022-05-20 04:55:00
"13194","05:00:00",2022-05-20,"--------","5.47346","6.72765","15.631","9.10052",2022-05-20 05:00:00
"13195","05:05:00",2022-05-20,"--------","2.54117","6.74271","15.631","9.10052",2022-05-20 05:05:00
"13196","05:10:00",2022-05-20,"--------","-2.21403","5.20225","15.631","9.10052",2022-05-20 05:10:00
"13197","05:15:00",2022-05-20,"--------","1.13641","5.67153","15.631","9.10052",2022-05-20 05:15:00
"13198","05:20:00",2022-05-20,"--------","3.2564","5.36629","15.631","9.10052",2022-05-20 05:20:00
"13199","05:25:00",2022-05-20,"--------","3.94018","3.6162","15.631","9.10052",2022-05-20 05:25:00
"13200","05:30:00",2022-05-20,"--------","5.51521","6.10901","15.631","9.10052",2022-05-20 05:30:00
"13201","05:35:00",2022-05-20,"--------","6.91316","5.31554","15.631","9.10052",2022-05-20 05:35:00
"13202","05:40:00",2022-05-20,"--------","6.22475","4.36647","15.631","9.10052",2022-05-20 05:40:00
"13203","05:45:00",2022-05-20,"--------","6.35839","4.57092","15.631","9.10052",2022-05-20 05:45:00
"13204","05:50:00",2022-05-20,"--------","4.55377","0.375068","15.631","9.10052",2022-05-20 05:50:00
"13205","05:55:00",2022-05-20,"--------","2.26683","-4.27858","15.631","9.10052",2022-05-20 05:55:00
"13206","06:00:00",2022-05-20,"--------","3.82057","-3.58271","15.631","9.10052",2022-05-20 06:00:00
"13207","06:05:00",2022-05-20,"--------","4.97001","-2.85873","15.631","9.10052",2022-05-20 06:05:00
"13208","06:10:00",2022-05-20,"--------","5.48783","-0.0144395","15.631","9.10052",2022-05-20 06:10:00
"13209","06:15:00",2022-05-20,"--------","5.06843","0.265819","15.631","9.10052",2022-05-20 06:15:00
"13210","06:20:00",2022-05-20,"--------","6.97372","3.47399","15.631","9.10052",2022-05-20 06:20:00
"13211","06:25:00",2022-05-20,"--------","5.61373","9.72018","15.631","9.10052",2022-05-20 06:25:00
"13212","06:30:00",2022-05-20,"--------","4.7156","8.7677","15.631","9.10052",2022-05-20 06:30:00
"13213","06:35:00",2022-05-20,"--------","8.20966","9.51523","15.631","9.10052",2022-05-20 06:35:00
"13214","06:40:00",2022-05-20,"--------","6.26115","8.5756","15.631","9.10052",2022-05-20 06:40:00
"13215","06:45:00",2022-05-20,"--------","0.402621","5.88353","15.631","9.10052",2022-05-20 06:45:00
"13216","06:50:00",2022-05-20,"--------","-1.14984","3.85308","15.631","9.10052",2022-05-20 06:50:00
"13217","06:55:00",2022-05-20,"--------","-0.74942","2.14943","15.631","9.10052",2022-05-20 06:55:00
"13218","07:00:00",2022-05-20,"--------","-0.969652","2.78429","15.631","9.10052",2022-05-20 07:00:00
"13219","07:05:00",2022-05-20,"--------","3.5295","4.32458","15.631","9.10052",2022-05-20 07:05:00
"13220","07:10:00",2022-05-20,"--------","5.68429","0.702294","15.631","9.10052",2022-05-20 07:10:00
"13221","07:15:00",2022-05-20,"--------","2.374","2.37731","15.631","9.10052",2022-05-20 07:15:00
"13222","07:20:00",2022-05-20,"--------","2.86903","0.518128","15.631","9.10052",2022-05-20 07:20:00
"13223","07:25:00",2022-05-20,"--------","3.49866","-0.914265","15.631","9.10052",2022-05-20 07:25:00
"13224","07:30:00",2022-05-20,"--------","3.45989","-3.13932","15.631","9.10052",2022-05-20 07:30:00
"13225","07:35:00",2022-05-20,"--------","2.32881","-1.96783","15.631","9.10052",2022-05-20 07:35:00
"13226","07:40:00",2022-05-20,"--------","3.62379","-3.05078","15.631","9.10052",2022-05-20 07:40:00
"13227","07:45:00",2022-05-20,"--------","3.30108","-1.70428","15.631","9.10052",2022-05-20 07:45:00
"13228","07:50:00",2022-05-20,"--------","4.56481","0.785605","15.631","9.10052",2022-05-20 07:50:00
"13229","07:55:00",2022-05-20,"--------","6.45339","4.16357","15.631","9.10052",2022-05-20 07:55:00
"13230","08:00:00",2022-05-20,"--------","8.70499","7.12859","15.631","9.10052",2022-05-20 08:00:00
"13231","08:05:00",2022-05-20,"--------","8.6398","7.11879","15.631","9.10052",2022-05-20 08:05:00
"13232","08:10:00",2022-05-20,"--------","8.6398","7.11879","15.631","9.10052",2022-05-20 08:10:00
"13233","08:15:00",2022-05-20,"--------","8.63976","7.11879","15.631","9.10052",2022-05-20 08:15:00
"13234","08:20:00",2022-05-20,"--------","6.38451","6.89576","15.631","9.10052",2022-05-20 08:20:00
"13235","08:25:00",2022-05-20,"--------","2.10188","4.74605","15.631","9.10052",2022-05-20 08:25:00
"13236","08:30:00",2022-05-20,"--------","2.50664","4.66619","15.631","9.10052",2022-05-20 08:30:00
"13237","08:35:00",2022-05-20,"--------","3.97958","5.89563","15.631","9.10052",2022-05-20 08:35:00
"13238","08:40:00",2022-05-20,"--------","4.76381","5.50087","15.631","9.10052",2022-05-20 08:40:00
"13239","08:45:00",2022-05-20,"--------","4.57867","2.21928","15.631","9.10052",2022-05-20 08:45:00
"13240","08:50:00",2022-05-20,"--------","4.48087","-1.20551","15.631","9.10052",2022-05-20 08:50:00
"13241","08:55:00",2022-05-20,"--------","4.71664","1.41665","15.631","9.10052",2022-05-20 08:55:00
"13242","09:00:00",2022-05-20,"--------","4.25056","4.21309","15.631","9.10052",2022-05-20 09:00:00
"13243","09:05:00",2022-05-20,"--------","3.48853","4.27806","15.631","9.10052",2022-05-20 09:05:00
"13244","09:10:00",2022-05-20,"--------","2.40178","3.36584","15.631","9.10052",2022-05-20 09:10:00
"13245","09:15:00",2022-05-20,"--------","4.56205","1.93018","15.631","9.10052",2022-05-20 09:15:00
"13246","09:20:00",2022-05-20,"--------","5.49141","5.50737","15.631","9.10052",2022-05-20 09:20:00
"13247","09:25:00",2022-05-20,"--------","7.20204","7.12816","15.631","9.10052",2022-05-20 09:25:00
"13248","09:30:00",2022-05-20,"--------","11.359","10.2924","15.631","9.10052",2022-05-20 09:30:00
"13249","09:35:00",2022-05-20,"--------","15.5352","13.7045","15.631","9.10052",2022-05-20 09:35:00
"13250","09:40:00",2022-05-20,"--------","15.4682","14.4431","15.631","9.10052",2022-05-20 09:40:00
"13251","09:45:00",2022-05-20,"--------","14.964","14.6694","15.631","9.10052",2022-05-20 09:45:00
"13252","09:50:00",2022-05-20,"--------","12.6654","16.6062","15.631","9.10052",2022-05-20 09:50:00
"13253","09:55:00",2022-05-20,"--------","11.1422","17.3024","15.631","9.10052",2022-05-20 09:55:00
"13254","10:00:00",2022-05-20,"--------","10.9477","14.8554","15.631","9.10052",2022-05-20 10:00:00
"13255","10:05:00",2022-05-20,"--------","11.86","13.9842","15.631","9.10052",2022-05-20 10:05:00
"13256","10:10:00",2022-05-20,"--------","14.4035","10.7108","15.631","9.10052",2022-05-20 10:10:00
"13257","10:15:00",2022-05-20,"--------","13.757","10.9725","15.631","9.10052",2022-05-20 10:15:00
"13258","10:20:00",2022-05-20,"--------","11.6497","9.18737","15.631","9.10052",2022-05-20 10:20:00
"13259","10:25:00",2022-05-20,"--------","8.13626","7.97001","15.631","9.10052",2022-05-20 10:25:00
"13260","10:30:00",2022-05-20,"--------","6.09526","5.72178","15.631","9.10052",2022-05-20 10:30:00
"13261","10:35:00",2022-05-20,"--------","4.68735","9.77398","15.631","9.10052",2022-05-20 10:35:00
"13262","10:40:00",2022-05-20,"--------","6.77887","10.5486","15.631","9.10052",2022-05-20 10:40:00
"13263","10:45:00",2022-05-20,"--------","10.3432","9.24326","15.631","9.10052",2022-05-20 10:45:00
"13264","10:50:00",2022-05-20,"--------","10.6097","5.98359","15.631","9.10052",2022-05-20 10:50:00
"13265","10:55:00",2022-05-20,"--------","7.6219","5.26603","15.631","9.10052",2022-05-20 10:55:00
"13266","11:00:00",2022-05-20,"--------","9.4135","4.95288","15.631","9.10052",2022-05-20 11:00:00
"13267","11:05:00",2022-05-20,"--------","10.2469","7.02947","15.631","9.10052",2022-05-20 11:05:00
"13268","11:10:00",2022-05-20,"--------","10.6403","7.65463","15.631","9.10052",2022-05-20 11:10:00
"13269","11:15:00",2022-05-20,"--------","9.6251","11.416","15.631","9.10052",2022-05-20 11:15:00
"13270","11:20:00",2022-05-20,"--------","8.63069","7.53457","15.631","9.10052",2022-05-20 11:20:00
"13271","11:25:00",2022-05-20,"--------","9.9581","3.30081","15.631","9.10052",2022-05-20 11:25:00
"13272","11:30:00",2022-05-20,"--------","8.83215","0.648808","15.631","9.10052",2022-05-20 11:30:00
"13273","11:35:00",2022-05-20,"--------","9.61125","-1.97768","15.631","9.10052",2022-05-20 11:35:00
"13274","11:40:00",2022-05-20,"--------","9.32807","2.11363","15.631","9.10052",2022-05-20 11:40:00
"13275","11:45:00",2022-05-20,"--------","9.4887","3.34208","15.631","9.10052",2022-05-20 11:45:00
"13276","11:50:00",2022-05-20,"--------","7.40246","-0.425392","15.631","9.10052",2022-05-20 11:50:00
"13277","11:55:00",2022-05-20,"--------","6.5241","0.184937","15.631","9.10052",2022-05-20 11:55:00
"13278","12:00:00",2022-05-20,"--------","5.04805","4.36295","15.631","9.10052",2022-05-20 12:00:00
"13279","12:05:00",2022-05-20,"--------","7.06759","6.53269","15.631","9.10052",2022-05-20 12:05:00
"13280","12:10:00",2022-05-20,"--------","8.40228","5.70092","15.631","9.10052",2022-05-20 12:10:00
"13281","12:15:00",2022-05-20,"--------","10.1699","4.11667","15.631","9.10052",2022-05-20 12:15:00
"13282","12:20:00",2022-05-20,"--------","8.6434","6.40595","15.631","9.10052",2022-05-20 12:20:00
"13283","12:25:00",2022-05-20,"--------","2.26704","9.89561","15.631","9.10052",2022-05-20 12:25:00
"13284","12:30:00",2022-05-20,"--------","1.1186","7.76757","15.631","9.10052",2022-05-20 12:30:00
"13285","12:35:00",2022-05-20,"--------","3.76793","4.98597","15.631","9.10052",2022-05-20 12:35:00
"13286","12:40:00",2022-05-20,"--------","4.12349","2.6099","15.631","9.10052",2022-05-20 12:40:00
"13287","12:45:00",2022-05-20,"--------","2.26888","0.883922","15.631","9.10052",2022-05-20 12:45:00
"13288","12:50:00",2022-05-20,"--------","4.67451","1.64801","15.631","9.10052",2022-05-20 12:50:00
"13289","12:55:00",2022-05-20,"--------","5.61207","3.24281","15.631","9.10052",2022-05-20 12:55:00
"13290","13:00:00",2022-05-20,"--------","6.0759","3.12115","15.631","9.10052",2022-05-20 13:00:00
"13291","13:05:00",2022-05-20,"--------","4.67415","2.07649","15.631","9.10052",2022-05-20 13:05:00
"13292","13:10:00",2022-05-20,"--------","0.572779","2.774","15.631","9.10052",2022-05-20 13:10:00
"13293","13:15:00",2022-05-20,"--------","-1.8416","6.98444","15.631","9.10052",2022-05-20 13:15:00
"13294","13:20:00",2022-05-20,"--------","-3.29113","5.61902","15.631","9.10052",2022-05-20 13:20:00
"13295","13:25:00",2022-05-20,"--------","-3.75371","-0.133957","15.631","9.10052",2022-05-20 13:25:00
"13296","13:30:00",2022-05-20,"--------","-0.212892","-1.8332","15.631","9.10052",2022-05-20 13:30:00
"13297","13:35:00",2022-05-20,"--------","-0.719357","-1.93375","15.631","9.10052",2022-05-20 13:35:00
"13298","13:40:00",2022-05-20,"--------","-2.00073","-4.62475","15.631","9.10052",2022-05-20 13:40:00
"13299","13:45:00",2022-05-20,"--------","3.77615","-0.906778","15.631","9.10052",2022-05-20 13:45:00
"13300","13:50:00",2022-05-20,"--------","5.15994","5.38843","15.631","9.10052",2022-05-20 13:50:00
"13301","13:55:00",2022-05-20,"--------","1.35103","8.23397","15.631","9.10052",2022-05-20 13:55:00
"13302","14:00:00",2022-05-20,"--------","1.38239","6.32845","15.631","9.10052",2022-05-20 14:00:00
"13303","14:05:00",2022-05-20,"--------","2.92854","2.68122","15.631","9.10052",2022-05-20 14:05:00
"13304","14:10:00",2022-05-20,"--------","5.40039","2.05788","15.631","9.10052",2022-05-20 14:10:00
"13305","14:15:00",2022-05-20,"--------","7.82491","3.19047","15.631","9.10052",2022-05-20 14:15:00
"13306","14:20:00",2022-05-20,"--------","6.20982","1.27113","15.631","9.10052",2022-05-20 14:20:00
"13307","14:25:00",2022-05-20,"--------","4.29622","4.13873","15.631","9.10052",2022-05-20 14:25:00
"13308","14:30:00",2022-05-20,"--------","3.9749","1.90095","15.631","9.10052",2022-05-20 14:30:00
"13309","14:35:00",2022-05-20,"--------","0.818487","-0.322417","15.631","9.10052",2022-05-20 14:35:00
"13310","14:40:00",2022-05-20,"--------","-2.31913","1.03712","15.631","9.10052",2022-05-20 14:40:00
"13311","14:45:00",2022-05-20,"--------","-2.07793","0.965965","15.631","9.10052",2022-05-20 14:45:00
"13312","14:50:00",2022-05-20,"--------","-1.74785","0.534543","15.631","9.10052",2022-05-20 14:50:00
"13313","14:55:00",2022-05-20,"--------","0.436922","-3.11853","15.631","9.10052",2022-05-20 14:55:00
"13314","15:00:00",2022-05-20,"--------","1.79958","-3.73323","15.631","9.10052",2022-05-20 15:00:00
"13315","15:05:00",2022-05-20,"--------","-1.23119","-1.31733","15.631","9.10052",2022-05-20 15:05:00
"13316","15:10:00",2022-05-20,"--------","-0.413144","0.0230192","15.631","9.10052",2022-05-20 15:10:00
"13317","15:15:00",2022-05-20,"--------","1.82425","-0.758463","15.631","9.10052",2022-05-20 15:15:00
"13318","15:20:00",2022-05-20,"--------","1.72812","-2.68656","15.631","9.10052",2022-05-20 15:20:00
"13319","15:25:00",2022-05-20,"--------","1.13133","-5.4355","15.631","9.10052",2022-05-20 15:25:00
"13320","15:30:00",2022-05-20,"--------","-0.499249","-5.8051","15.631","9.10052",2022-05-20 15:30:00
"13321","15:35:00",2022-05-20,"--------","0.0655963","-2.7679","15.631","9.10052",2022-05-20 15:35:00
"13322","15:40:00",2022-05-20,"--------","1.96357","-3.64079","15.631","9.10052",2022-05-20 15:40:00
"13323","15:45:00",2022-05-20,"--------","5.46361","-3.42188","15.631","9.10052",2022-05-20 15:45:00
"13324","15:50:00",2022-05-20,"--------","7.22892","-1.06924","15.631","9.10052",2022-05-20 15:50:00
"13325","15:55:00",2022-05-20,"--------","5.8335","-1.65446","15.631","9.10052",2022-05-20 15:55:00
"13326","16:00:00",2022-05-20,"--------","9.64382","-2.13536","15.631","9.10052",2022-05-20 16:00:00
"13327","16:05:00",2022-05-20,"--------","11.5981","-2.00177","15.631","9.10052",2022-05-20 16:05:00
"13328","16:10:00",2022-05-20,"--------","11.5981","-2.00177","15.631","9.10052",2022-05-20 16:10:00
"13329","16:15:00",2022-05-20,"--------","11.5981","-2.00177","15.631","9.10052",2022-05-20 16:15:00
"13330","16:20:00",2022-05-20,"--------","11.7292","-3.3569","15.631","9.10052",2022-05-20 16:20:00
"13331","16:25:00",2022-05-20,"--------","14.3291","-7.78953","15.631","9.10052",2022-05-20 16:25:00
"13332","16:30:00",2022-05-20,"--------","14.9153","-5.97897","15.631","9.10052",2022-05-20 16:30:00
"13333","16:35:00",2022-05-20,"--------","16.0014","-2.90428","15.631","9.10052",2022-05-20 16:35:00
"13334","16:40:00",2022-05-20,"--------","16.3196","-2.08137","15.631","9.10052",2022-05-20 16:40:00
"13335","16:45:00",2022-05-20,"--------","17.617","1.17946","15.631","9.10052",2022-05-20 16:45:00
"13336","16:50:00",2022-05-20,"--------","14.9511","1.56577","15.631","9.10052",2022-05-20 16:50:00
"13337","16:55:00",2022-05-20,"--------","15.9279","5.27843","15.631","9.10052",2022-05-20 16:55:00
"13338","17:00:00",2022-05-20,"--------","17.0418","8.01257","15.631","9.10052",2022-05-20 17:00:00
